COD_IBGE|NIVEL_IBGE|NIVEL_NOME|MUNICIPIO|POPULACAO|UF
3301306|N6|Município|Casimiro de Abreu|45864|RJ
3301405|N6|Município|Conceição de Macabu|23561|RJ
3301504|N6|Município|Cordeiro|22152|RJ
3301603|N6|Município|Duas Barras|11563|RJ
3301702|N6|Município|Duque de Caxias|929449|RJ
3301801|N6|Município|Engenheiro Paulo de Frontin|14138|RJ
3301850|N6|Município|Guapimirim|62225|RJ
3301876|N6|Município|Iguaba Grande|29344|RJ
3301900|N6|Município|Itaboraí|244416|RJ
3302007|N6|Município|Itaguaí|136547|RJ
3302056|N6|Município|Italva|15387|RJ
3302106|N6|Município|Itaocara|23211|RJ
3302205|N6|Município|Itaperuna|104354|RJ
3302254|N6|Município|Itatiaia|32312|RJ
3302270|N6|Município|Japeri|106296|RJ
3302304|N6|Município|Laje do Muriaé|7298|RJ
3302403|N6|Município|Macaé|266136|RJ
3302452|N6|Município|Macuco|5646|RJ
3302502|N6|Município|Magé|247741|RJ
3302601|N6|Município|Mangaratiba|45941|RJ
3302700|N6|Município|Maricá|167668|RJ
3302809|N6|Município|Mendes|18681|RJ
3302858|N6|Município|Mesquita|177016|RJ
3302908|N6|Município|Miguel Pereira|25622|RJ
3303005|N6|Município|Miracema|27134|RJ
3303104|N6|Município|Natividade|15305|RJ
3303203|N6|Município|Nilópolis|162893|RJ
3303302|N6|Município|Niterói|516981|RJ
3303401|N6|Município|Nova Friburgo|191664|RJ
3303500|N6|Município|Nova Iguaçu|825388|RJ
3303609|N6|Município|Paracambi|53093|RJ
3303708|N6|Município|Paraíba do Sul|44741|RJ
3303807|N6|Município|Paraty|44175|RJ
3303856|N6|Município|Paty do Alferes|27942|RJ
3303906|N6|Município|Petrópolis|307144|RJ
3303955|N6|Município|Pinheiral|25563|RJ
3304003|N6|Município|Piraí|29802|RJ
3304102|N6|Município|Porciúncula|19068|RJ
3304110|N6|Município|Porto Real|20254|RJ
3304128|N6|Município|Quatis|14562|RJ
3304144|N6|Município|Queimados|152311|RJ
3304151|N6|Município|Quissamã|25535|RJ
3304201|N6|Município|Resende|133244|RJ
3304300|N6|Município|Rio Bonito|60930|RJ
3304409|N6|Município|Rio Claro|18677|RJ
3304508|N6|Município|Rio das Flores|9401|RJ
3304524|N6|Município|Rio das Ostras|159529|RJ
3304557|N6|Município|Rio de Janeiro|6775561|RJ
3304607|N6|Município|Santa Maria Madalena|10380|RJ
3304706|N6|Município|Santo Antônio de Pádua|42705|RJ
3304755|N6|Município|São Francisco de Itabapoana|42214|RJ
3304805|N6|Município|São Fidélis|38749|RJ
3304904|N6|Município|São Gonçalo|1098357|RJ
3305000|N6|Município|São João da Barra|36731|RJ
3305109|N6|Município|São João de Meriti|473385|RJ
3305133|N6|Município|São José de Ubá|7240|RJ
3305158|N6|Município|São José do Vale do Rio Preto|22032|RJ
3305208|N6|Município|São Pedro da Aldeia|107556|RJ
3305307|N6|Município|São Sebastião do Alto|9416|RJ
3305406|N6|Município|Sapucaia|18270|RJ
3305505|N6|Município|Saquarema|91938|RJ
3305554|N6|Município|Seropédica|83841|RJ
3305604|N6|Município|Silva Jardim|21775|RJ
3305703|N6|Município|Sumidouro|15709|RJ
3305752|N6|Município|Tanguá|34898|RJ
3305802|N6|Município|Teresópolis|185820|RJ
3305901|N6|Município|Trajano de Moraes|10653|RJ
3306008|N6|Município|Três Rios|82468|RJ
3306107|N6|Município|Valença|77202|RJ
3306156|N6|Município|Varre-Sai|11208|RJ
3306206|N6|Município|Vassouras|37262|RJ
3306305|N6|Município|Volta Redonda|274925|RJ
3500105|N6|Município|Adamantina|35153|SP
3500204|N6|Município|Adolfo|3545|SP
3500303|N6|Município|Aguaí|36981|SP
3500402|N6|Município|Águas da Prata|8262|SP
3500501|N6|Município|Águas de Lindóia|18908|SP
3500550|N6|Município|Águas de Santa Bárbara|6142|SP
3500600|N6|Município|Águas de São Pedro|3588|SP
3500709|N6|Município|Agudos|37582|SP
3500758|N6|Município|Alambari|6231|SP
3500808|N6|Município|Alfredo Marcondes|4201|SP
3500907|N6|Município|Altair|4211|SP
3501004|N6|Município|Altinópolis|16221|SP
3501103|N6|Município|Alto Alegre|4078|SP
3501152|N6|Município|Alumínio|18903|SP
3501202|N6|Município|Álvares Florence|3616|SP
3501301|N6|Município|Álvares Machado|25078|SP
3501400|N6|Município|Álvaro de Carvalho|5320|SP
3501509|N6|Município|Alvinlândia|3251|SP
3501608|N6|Município|Americana|244370|SP
3501707|N6|Município|Américo Brasiliense|41545|SP
3501806|N6|Município|Américo de Campos|5993|SP
3501905|N6|Município|Amparo|73145|SP
3502002|N6|Município|Analândia|5115|SP
3502101|N6|Município|Andradina|57245|SP
3502200|N6|Município|Angatuba|25724|SP
3502309|N6|Município|Anhembi|6911|SP
3502408|N6|Município|Anhumas|4172|SP
3502507|N6|Município|Aparecida|36211|SP
3502606|N6|Município|Aparecida d'Oeste|4122|SP
3502705|N6|Município|Apiaí|24081|SP
3502754|N6|Município|Araçariguama|23343|SP
3502804|N6|Município|Araçatuba|199210|SP
3502903|N6|Município|Araçoiaba da Serra|35389|SP
3503000|N6|Município|Aramina|5689|SP
3503109|N6|Município|Arandu|6373|SP
3503158|N6|Município|Arapeí|2452|SP
3503208|N6|Município|Araraquara|240542|SP
3503307|N6|Município|Araras|136739|SP
3503356|N6|Município|Arco-Íris|1755|SP
3503406|N6|Município|Arealva|8665|SP
3503505|N6|Município|Areias|3906|SP
3503604|N6|Município|Areiópolis|11186|SP
3503703|N6|Município|Ariranha|9851|SP
3503802|N6|Município|Artur Nogueira|56247|SP
3503901|N6|Município|Arujá|92453|SP
3503950|N6|Município|Aspásia|1815|SP
3504008|N6|Município|Assis|105768|SP
3504107|N6|Município|Atibaia|145378|SP
3504206|N6|Município|Auriflama|15316|SP
3504305|N6|Município|Avaí|5467|SP
3504404|N6|Município|Avanhandava|14063|SP
3504503|N6|Município|Avaré|91792|SP
3504602|N6|Município|Bady Bassitt|18013|SP
3504701|N6|Município|Balbinos|6127|SP
3504800|N6|Município|Bálsamo|9209|SP
3504909|N6|Município|Bananal|11039|SP
3505005|N6|Município|Barão de Antonina|3525|SP
3505104|N6|Município|Barbosa|7532|SP
3505203|N6|Município|Bariri|35844|SP
3505302|N6|Município|Barra Bonita|36125|SP
3505351|N6|Município|Barra do Chapéu|5794|SP
3505401|N6|Município|Barra do Turvo|7606|SP
3505500|N6|Município|Barretos|123546|SP
3505609|N6|Município|Barrinha|33537|SP
3505708|N6|Município|Barueri|279704|SP
3505807|N6|Município|Bastos|20952|SP
3505906|N6|Município|Batatais|63438|SP
3506003|N6|Município|Bauru|381706|SP
3506102|N6|Município|Bebedouro|77612|SP
3506201|N6|Município|Bento de Abreu|3028|SP
3506300|N6|Município|Bernardino de Campos|11168|SP
3506359|N6|Município|Bertioga|66154|SP
3506409|N6|Município|Bilac|8197|SP
3506508|N6|Município|Birigui|126094|SP
3506607|N6|Município|Biritiba Mirim|33265|SP
3506706|N6|Município|Boa Esperança do Sul|15111|SP
3506805|N6|Município|Bocaina|12571|SP
3506904|N6|Município|Bofete|12107|SP
3507001|N6|Município|Boituva|63310|SP
3507100|N6|Município|Bom Jesus dos Perdões|26506|SP
3507159|N6|Município|Bom Sucesso de Itararé|4013|SP
3507209|N6|Município|Borá|839|SP
3507308|N6|Município|Boracéia|4913|SP
3507407|N6|Município|Borborema|16278|SP
3507456|N6|Município|Borebi|2713|SP
3507506|N6|Município|Botucatu|149718|SP
3507605|N6|Município|Bragança Paulista|172346|SP
3507704|N6|Município|Braúna|5795|SP
3507753|N6|Município|Brejo Alegre|2911|SP
3507803|N6|Município|Brodowski|25605|SP
3507902|N6|Município|Brotas|24862|SP
3508009|N6|Município|Buri|20050|SP
3508108|N6|Município|Buritama|17414|SP
3508207|N6|Município|Buritizal|4547|SP
3508306|N6|Município|Cabrália Paulista|4222|SP
3508405|N6|Município|Cabreúva|51130|SP
3508504|N6|Município|Caçapava|95752|SP
3508603|N6|Município|Cachoeira Paulista|33827|SP
3508702|N6|Município|Caconde|19031|SP
3508801|N6|Município|Cafelândia|17917|SP
3508900|N6|Município|Caiabu|4195|SP
3509007|N6|Município|Caieiras|104044|SP
3509106|N6|Município|Caiuá|6017|SP
3509205|N6|Município|Cajamar|79034|SP
3509254|N6|Município|Cajati|28441|SP
3509304|N6|Município|Cajobi|10649|SP
3509403|N6|Município|Cajuru|26613|SP
3509452|N6|Município|Campina do Monte Alegre|6088|SP
3509502|N6|Município|Campinas|1223237|SP
3509601|N6|Município|Campo Limpo Paulista|86407|SP
3509700|N6|Município|Campos do Jordão|52713|SP
3509809|N6|Município|Campos Novos Paulista|5028|SP
3509908|N6|Município|Cananéia|12542|SP
3509957|N6|Município|Canas|5268|SP
3510005|N6|Município|Cândido Mota|31410|SP
3510104|N6|Município|Cândido Rodrigues|2805|SP
3510153|N6|Município|Canitar|5365|SP
3510203|N6|Município|Capão Bonito|47098|SP
3510302|N6|Município|Capela do Alto|21257|SP
3510401|N6|Município|Capivari|56973|SP
3510500|N6|Município|Caraguatatuba|125194|SP
3510609|N6|Município|Carapicuíba|405375|SP
3510708|N6|Município|Cardoso|12371|SP
3510807|N6|Município|Casa Branca|30655|SP
3510906|N6|Município|Cássia dos Coqueiros|2488|SP
3511003|N6|Município|Castilho|21521|SP
3511102|N6|Município|Catanduva|123114|SP
3511201|N6|Município|Catiguá|7905|SP
3511300|N6|Município|Cedral|9452|SP
3511409|N6|Município|Cerqueira César|20391|SP
3511508|N6|Município|Cerquilho|50631|SP
3511607|N6|Município|Cesário Lange|18595|SP
3511706|N6|Município|Charqueada|17539|SP
3511904|N6|Município|Clementina|8894|SP
3512001|N6|Município|Colina|18601|SP
3512100|N6|Município|Colômbia|6223|SP
3512209|N6|Município|Conchal|28491|SP
3512308|N6|Município|Conchas|18138|SP
3512407|N6|Município|Cordeirópolis|25116|SP
3512506|N6|Município|Coroados|6197|SP
3512605|N6|Município|Coronel Macedo|4591|SP
3512704|N6|Município|Corumbataí|4072|SP
3512803|N6|Município|Cosmópolis|74662|SP
3512902|N6|Município|Cosmorama|7289|SP
3513009|N6|Município|Cotia|257882|SP
3513108|N6|Município|Cravinhos|35858|SP
3513207|N6|Município|Cristais Paulista|8803|SP
3513306|N6|Município|Cruzália|2021|SP
3513405|N6|Município|Cruzeiro|82895|SP
3513504|N6|Município|Cubatão|132521|SP
3513603|N6|Município|Cunha|21373|SP
3513702|N6|Município|Descalvado|34097|SP
3513801|N6|Município|Diadema|429550|SP
3513850|N6|Município|Dirce Reis|1805|SP
3513900|N6|Município|Divinolândia|11027|SP
3514007|N6|Município|Dobrada|9088|SP
3514106|N6|Município|Dois Córregos|27704|SP
3514205|N6|Município|Dolcinópolis|2108|SP
3514304|N6|Município|Dourado|8883|SP
3514403|N6|Município|Dracena|47287|SP
3514502|N6|Município|Duartina|12421|SP
3514601|N6|Município|Dumont|10174|SP
3514700|N6|Município|Echaporã|6026|SP
3514809|N6|Município|Eldorado|15592|SP
3514908|N6|Município|Elias Fausto|18095|SP
3514924|N6|Município|Elisiário|3742|SP
3514957|N6|Município|Embaúba|2446|SP
3515004|N6|Município|Embu das Artes|279264|SP
3515103|N6|Município|Embu-Guaçu|70402|SP
3515129|N6|Município|Emilianópolis|3238|SP
3515152|N6|Município|Engenheiro Coelho|21712|SP
3515186|N6|Município|Espírito Santo do Pinhal|44607|SP
3515194|N6|Município|Espírito Santo do Turvo|4926|SP
3515202|N6|Município|Estrela d'Oeste|8420|SP
3515301|N6|Município|Estrela do Norte|2774|SP
3515350|N6|Município|Euclides da Cunha Paulista|9280|SP
3515400|N6|Município|Fartura|16102|SP
3515509|N6|Município|Fernandópolis|69680|SP
3515608|N6|Município|Fernando Prestes|5805|SP
3515657|N6|Município|Fernão|1739|SP
3515707|N6|Município|Ferraz de Vasconcelos|198661|SP
3515806|N6|Município|Flora Rica|1397|SP
3515905|N6|Município|Floreal|2884|SP
3516002|N6|Município|Flórida Paulista|14936|SP
3516101|N6|Município|Florínea|2631|SP
3516200|N6|Município|Franca|358539|SP
3516309|N6|Município|Francisco Morato|179372|SP
3516408|N6|Município|Franco da Rocha|158438|SP
3516507|N6|Município|Gabriel Monteiro|2776|SP
3516606|N6|Município|Gália|6419|SP
3516705|N6|Município|Garça|44429|SP
3516804|N6|Município|Gastão Vidigal|4911|SP
3516853|N6|Município|Gavião Peixoto|4841|SP
3516903|N6|Município|General Salgado|10855|SP
3517000|N6|Município|Getulina|11485|SP
3517109|N6|Município|Glicério|4842|SP
3517208|N6|Município|Guaiçara|12416|SP
3517307|N6|Município|Guaimbê|5806|SP
3517406|N6|Município|Guaíra|41283|SP
3517505|N6|Município|Guapiaçu|22087|SP
3517604|N6|Município|Guapiara|16896|SP
3517703|N6|Município|Guará|21394|SP
3517802|N6|Município|Guaraçaí|8258|SP
3517901|N6|Município|Guaraci|11382|SP
3518008|N6|Município|Guarani d'Oeste|1996|SP
3518107|N6|Município|Guarantã|6685|SP
3518206|N6|Município|Guararapes|33257|SP
3518305|N6|Município|Guararema|30465|SP
3518404|N6|Município|Guaratinguetá|123192|SP
3518503|N6|Município|Guareí|19244|SP
3518602|N6|Município|Guariba|40857|SP
3518701|N6|Município|Guarujá|324977|SP
3518800|N6|Município|Guarulhos|1404694|SP
3518859|N6|Município|Guatapará|7760|SP
3518909|N6|Município|Guzolândia|5346|SP
3519006|N6|Município|Herculândia|9649|SP
3519055|N6|Município|Holambra|15605|SP
3519071|N6|Município|Hortolândia|237570|SP
3519105|N6|Município|Iacanga|12002|SP
3519204|N6|Município|Iacri|6269|SP
3519253|N6|Município|Iaras|9786|SP
3519303|N6|Município|Ibaté|35830|SP
3519402|N6|Município|Ibirá|12639|SP
3519501|N6|Município|Ibirarema|7926|SP
3519600|N6|Município|Ibitinga|61150|SP
3519709|N6|Município|Ibiúna|80062|SP
3519808|N6|Município|Icém|8363|SP
3519907|N6|Município|Iepê|8228|SP
3520004|N6|Município|Igaraçu do Tietê|24821|SP
3520103|N6|Município|Igarapava|30791|SP
3520202|N6|Município|Igaratá|9631|SP
3520301|N6|Município|Iguape|31117|SP
3520400|N6|Município|Ilhabela|36194|SP
3520426|N6|Município|Ilha Comprida|11552|SP
3520442|N6|Município|Ilha Solteira|26886|SP
3520509|N6|Município|Indaiatuba|260690|SP
3520608|N6|Município|Indiana|4873|SP
3520707|N6|Município|Indiaporã|3876|SP
3520806|N6|Município|Inúbia Paulista|4045|SP
3520905|N6|Município|Ipaussu|15165|SP
3521002|N6|Município|Iperó|38771|SP
3521101|N6|Município|Ipeúna|7824|SP
3521150|N6|Município|Ipiguá|5557|SP
3521200|N6|Município|Iporanga|4180|SP
3521309|N6|Município|Ipuã|16794|SP
3521408|N6|Município|Iracemápolis|24982|SP
3521507|N6|Município|Irapuã|8101|SP
3521606|N6|Município|Irapuru|8356|SP
3521705|N6|Município|Itaberá|17405|SP
3521804|N6|Município|Itaí|27632|SP
3521903|N6|Município|Itajobi|15331|SP
3522000|N6|Município|Itaju|3937|SP
3522109|N6|Município|Itanhaém|104351|SP
3522158|N6|Município|Itaoca|3332|SP
3522208|N6|Município|Itapecerica da Serra|179574|SP
3522307|N6|Município|Itapetininga|167106|SP
3522406|N6|Município|Itapeva|95241|SP
3522505|N6|Município|Itapevi|244131|SP
3522604|N6|Município|Itapira|75683|SP
3522653|N6|Município|Itapirapuã Paulista|4294|SP
3522703|N6|Município|Itápolis|43536|SP
3522802|N6|Município|Itaporanga|15197|SP
3522901|N6|Município|Itapuí|14297|SP
3523008|N6|Município|Itapura|4994|SP
3523107|N6|Município|Itaquaquecetuba|379082|SP
3523206|N6|Município|Itararé|50778|SP
3523305|N6|Município|Itariri|17754|SP
3523404|N6|Município|Itatiba|124254|SP
3523503|N6|Município|Itatinga|21139|SP
3523602|N6|Município|Itirapina|18610|SP
3523701|N6|Município|Itirapuã|6587|SP
3523800|N6|Município|Itobi|7862|SP
3523909|N6|Município|Itu|177150|SP
3524006|N6|Município|Itupeva|64330|SP
3524105|N6|Município|Ituverava|42259|SP
3524204|N6|Município|Jaborandi|6963|SP
3524303|N6|Município|Jaboticabal|78029|SP
3524402|N6|Município|Jacareí|237119|SP
3524501|N6|Município|Jaci|7322|SP
3524600|N6|Município|Jacupiranga|17911|SP
3524709|N6|Município|Jaguariúna|59921|SP
3524808|N6|Município|Jales|49291|SP
3524907|N6|Município|Jambeiro|6828|SP
3525003|N6|Município|Jandira|127734|SP
3525102|N6|Município|Jardinópolis|45544|SP
3525201|N6|Município|Jarinu|31173|SP
3525300|N6|Município|Jaú|153463|SP
3525409|N6|Município|Jeriquara|3143|SP
3525508|N6|Município|Joanópolis|13453|SP
3525607|N6|Município|João Ramalho|4577|SP
3525706|N6|Município|José Bonifácio|37707|SP
3525805|N6|Município|Júlio Mesquita|4824|SP
3525854|N6|Município|Jumirim|3467|SP
3525904|N6|Município|Jundiaí|426935|SP
3526001|N6|Município|Junqueirópolis|20978|SP
3526100|N6|Município|Juquiá|18627|SP
3526209|N6|Município|Juquitiba|31844|SP
3526308|N6|Município|Lagoinha|4882|SP
3526407|N6|Município|Laranjal Paulista|29047|SP
3526506|N6|Município|Lavínia|12581|SP
3526605|N6|Município|Lavrinhas|7361|SP
3526704|N6|Município|Leme|105273|SP
3526803|N6|Município|Lençóis Paulista|69533|SP
3526902|N6|Município|Limeira|310783|SP
3527009|N6|Município|Lindóia|8201|SP
3527108|N6|Município|Lins|78978|SP
3527207|N6|Município|Lorena|89532|SP
3527256|N6|Município|Lourdes|2311|SP
3527306|N6|Município|Louveira|51007|SP
3527405|N6|Município|Lucélia|22022|SP
3527504|N6|Município|Lucianópolis|2412|SP
3527603|N6|Município|Luís Antônio|15628|SP
3527702|N6|Município|Luiziânia|5918|SP
3527801|N6|Município|Lupércio|4608|SP
3527900|N6|Município|Lutécia|2623|SP
3528007|N6|Município|Macatuba|17263|SP
3528106|N6|Município|Macaubal|8174|SP
3528205|N6|Município|Macedônia|3686|SP
3528304|N6|Município|Magda|3086|SP
3528403|N6|Município|Mairinque|47723|SP
3528502|N6|Município|Mairiporã|103645|SP
3528601|N6|Município|Manduri|9972|SP
3528700|N6|Município|Marabá Paulista|6039|SP
3528809|N6|Município|Maracaí|14069|SP
3528858|N6|Município|Marapoama|3097|SP
3528908|N6|Município|Mariápolis|4098|SP
3529005|N6|Município|Marília|242249|SP
3529104|N6|Município|Marinópolis|2101|SP
3529203|N6|Município|Martinópolis|26791|SP
3529302|N6|Município|Matão|84069|SP
3529401|N6|Município|Mauá|481725|SP
3529500|N6|Município|Mendonça|5638|SP
3529609|N6|Município|Meridiano|3813|SP
3529658|N6|Município|Mesópolis|1903|SP
3529708|N6|Município|Miguelópolis|22480|SP
3529807|N6|Município|Mineiros do Tietê|13023|SP
3529906|N6|Município|Miracatu|19511|SP
3530003|N6|Município|Mira Estrela|3125|SP
3530102|N6|Município|Mirandópolis|29844|SP
3530201|N6|Município|Mirante do Paranapanema|18415|SP
3530300|N6|Município|Mirassol|60768|SP
3530409|N6|Município|Mirassolândia|4966|SP
3530508|N6|Município|Mococa|69072|SP
3530607|N6|Município|Mogi das Cruzes|455587|SP
3530706|N6|Município|Mogi Guaçu|154146|SP
3530805|N6|Município|Mogi Mirim|94098|SP
3530904|N6|Município|Mombuca|3523|SP
3531001|N6|Município|Monções|2274|SP
3531100|N6|Município|Mongaguá|58567|SP
3531209|N6|Município|Monte Alegre do Sul|8181|SP
3531308|N6|Município|Monte Alto|51039|SP
3531407|N6|Município|Monte Aprazível|25651|SP
3531506|N6|Município|Monte Azul Paulista|18928|SP
3531605|N6|Município|Monte Castelo|4166|SP
3531704|N6|Município|Monteiro Lobato|4739|SP
3531803|N6|Município|Monte Mor|61707|SP
3531902|N6|Município|Morro Agudo|33598|SP
3532009|N6|Município|Morungaba|13936|SP
3532058|N6|Município|Motuca|4831|SP
3532108|N6|Município|Murutinga do Sul|4525|SP
3532157|N6|Município|Nantes|3215|SP
3532207|N6|Município|Narandiba|4950|SP
3532306|N6|Município|Natividade da Serra|6624|SP
3532405|N6|Município|Nazaré Paulista|18866|SP
3532504|N6|Município|Neves Paulista|8917|SP
3532603|N6|Município|Nhandeara|11575|SP
3532702|N6|Município|Nipoã|5381|SP
3532801|N6|Município|Nova Aliança|7161|SP
3532827|N6|Município|Nova Campina|9962|SP
3532843|N6|Município|Nova Canaã Paulista|1824|SP
3532868|N6|Município|Nova Castilho|1290|SP
3532900|N6|Município|Nova Europa|11519|SP
3533007|N6|Município|Nova Granada|21871|SP
3533106|N6|Município|Nova Guataporanga|2333|SP
3533205|N6|Município|Nova Independência|4135|SP
3533254|N6|Município|Novais|6057|SP
3533304|N6|Município|Nova Luzitânia|4217|SP
3533403|N6|Município|Nova Odessa|61716|SP
3533502|N6|Município|Novo Horizonte|41765|SP
3533601|N6|Município|Nuporanga|7522|SP
3533700|N6|Município|Ocauçu|4294|SP
3533809|N6|Município|Óleo|2447|SP
